Report Name,Stock,Species common name,Species scientific name,Period,Quantity Traded,No. Transfers,Low $,Average $,High $,Transfers incl.,Date As At
ACE Transfer Prices,CHC5,Red crab,,Starting Apr 2008,1217,15,,,,,12/3/2021
ACE Transfer Prices,CHC5,Red crab,,Starting Apr 2007,187,7,,,,,12/3/2021
ACE Transfer Prices,CHC5,Red crab,,Starting Apr 2006,1327,34,,,,,12/3/2021
ACE Transfer Prices,CHC5,Red crab,,Starting Apr 2005,1259,62,,,,,12/3/2021
ACE Transfer Prices,CHC5,Red crab,,Starting Apr 2004,1219,58,,,,,12/3/2021
ACE Transfer Prices,CHC5,Red crab,,Starting Apr 2003,0,0,,,,,12/3/2021
ACE Transfer Prices,CHC5,Red crab,,Starting Apr 2002,0,0,,,,,12/3/2021
ACE Transfer Prices,CHC6,Red crab,,Starting Apr 2021,335,24,,,,,12/3/2021
ACE Transfer Prices,CHC6,Red crab,,Starting Apr 2020,920,26,,,,,12/3/2021
ACE Transfer Prices,CHC6,Red crab,,Starting Apr 2019,653,27,,,,,12/3/2021
ACE Transfer Prices,CHC6,Red crab,,Starting Apr 2018,320,22,,,,,12/3/2021
ACE Transfer Prices,CHC6,Red crab,,Starting Apr 2017,320,21,1,1,1,3,12/3/2021
ACE Transfer Prices,CHC6,Red crab,,Starting Apr 2016,338,21,,,,,12/3/2021
ACE Transfer Prices,CHC6,Red crab,,Starting Apr 2015,361,22,,,,,12/3/2021
ACE Transfer Prices,CHC6,Red crab,,Starting Apr 2014,365,19,,,,,12/3/2021
ACE Transfer Prices,CHC6,Red crab,,Starting Apr 2013,2258,21,,,,,12/3/2021
ACE Transfer Prices,CHC6,Red crab,,Starting Apr 2012,340,24,,,,,12/3/2021
ACE Transfer Prices,CHC6,Red crab,,Starting Apr 2011,285,14,,,,,12/3/2021
ACE Transfer Prices,CHC6,Red crab,,Starting Apr 2010,1670,23,,,,,12/3/2021
ACE Transfer Prices,CHC6,Red crab,,Starting Apr 2009,162,6,,,,,12/3/2021
ACE Transfer Prices,CHC6,Red crab,,Starting Apr 2008,1076,16,,,,,12/3/2021
ACE Transfer Prices,CHC6,Red crab,,Starting Apr 2007,239,9,,,,,12/3/2021
ACE Transfer Prices,CHC6,Red crab,,Starting Apr 2006,1114,35,,,,,12/3/2021
ACE Transfer Prices,CHC6,Red crab,,Starting Apr 2005,1143,63,,,,,12/3/2021
ACE Transfer Prices,CHC6,Red crab,,Starting Apr 2004,1093,60,,,,,12/3/2021
ACE Transfer Prices,CHC6,Red crab,,Starting Apr 2003,0,0,,,,,12/3/2021
ACE Transfer Prices,CHC6,Red crab,,Starting Apr 2002,0,0,,,,,12/3/2021
ACE Transfer Prices,CHC7,Red crab,,Starting Apr 2021,326,23,,,,,12/3/2021
ACE Transfer Prices,CHC7,Red crab,,Starting Apr 2020,389,24,,,,,12/3/2021
ACE Transfer Prices,CHC7,Red crab,,Starting Apr 2019,568,26,,,,,12/3/2021
ACE Transfer Prices,CHC7,Red crab,,Starting Apr 2018,316,22,,,,,12/3/2021
ACE Transfer Prices,CHC7,Red crab,,Starting Apr 2017,314,21,1,1,1,3,12/3/2021
ACE Transfer Prices,CHC7,Red crab,,Starting Apr 2016,329,21,,,,,12/3/2021
ACE Transfer Prices,CHC7,Red crab,,Starting Apr 2015,355,22,,,,,12/3/2021
ACE Transfer Prices,CHC7,Red crab,,Starting Apr 2014,274,19,,,,,12/3/2021
ACE Transfer Prices,CHC7,Red crab,,Starting Apr 2013,3833,21,,,,,12/3/2021
ACE Transfer Prices,CHC7,Red crab,,Starting Apr 2012,285,24,,,,,12/3/2021
ACE Transfer Prices,CHC7,Red crab,,Starting Apr 2011,214,14,,,,,12/3/2021
ACE Transfer Prices,CHC7,Red crab,,Starting Apr 2010,3206,23,,,,,12/3/2021
ACE Transfer Prices,CHC7,Red crab,,Starting Apr 2009,122,6,,,,,12/3/2021
ACE Transfer Prices,CHC7,Red crab,,Starting Apr 2008,1167,15,,,,,12/3/2021
ACE Transfer Prices,CHC7,Red crab,,Starting Apr 2007,188,8,,,,,12/3/2021
ACE Transfer Prices,CHC7,Red crab,,Starting Apr 2006,1458,40,,,,,12/3/2021
ACE Transfer Prices,CHC7,Red crab,,Starting Apr 2005,1403,65,,,,,12/3/2021
ACE Transfer Prices,CHC7,Red crab,,Starting Apr 2004,1212,62,,,,,12/3/2021
ACE Transfer Prices,CHC7,Red crab,,Starting Apr 2003,0,0,,,,,12/3/2021
ACE Transfer Prices,CHC7,Red crab,,Starting Apr 2002,0,0,,,,,12/3/2021
ACE Transfer Prices,CHC8,Red crab,,Starting Apr 2021,316,22,,,,,12/3/2021
ACE Transfer Prices,CHC8,Red crab,,Starting Apr 2020,380,24,,,,,12/3/2021
ACE Transfer Prices,CHC8,Red crab,,Starting Apr 2019,1377,33,,,,,12/3/2021
ACE Transfer Prices,CHC8,Red crab,,Starting Apr 2018,306,21,,,,,12/3/2021
ACE Transfer Prices,CHC8,Red crab,,Starting Apr 2017,305,21,1,1,1,3,12/3/2021
ACE Transfer Prices,CHC8,Red crab,,Starting Apr 2016,320,21,,,,,12/3/2021
ACE Transfer Prices,CHC8,Red crab,,Starting Apr 2015,334,22,,,,,12/3/2021
ACE Transfer Prices,CHC8,Red crab,,Starting Apr 2014,339,19,,,,,12/3/2021
ACE Transfer Prices,CHC8,Red crab,,Starting Apr 2013,3912,20,,,,,12/3/2021
ACE Transfer Prices,CHC8,Red crab,,Starting Apr 2012,317,24,,,,,12/3/2021
ACE Transfer Prices,CHC8,Red crab,,Starting Apr 2011,279,14,,,,,12/3/2021
ACE Transfer Prices,CHC8,Red crab,,Starting Apr 2010,3224,23,,,,,12/3/2021
ACE Transfer Prices,CHC8,Red crab,,Starting Apr 2009,137,6,,,,,12/3/2021
ACE Transfer Prices,CHC8,Red crab,,Starting Apr 2008,1167,15,,,,,12/3/2021
ACE Transfer Prices,CHC8,Red crab,,Starting Apr 2007,188,8,,,,,12/3/2021
ACE Transfer Prices,CHC8,Red crab,,Starting Apr 2006,1155,38,,,,,12/3/2021
ACE Transfer Prices,CHC8,Red crab,,Starting Apr 2005,1162,70,,,,,12/3/2021
ACE Transfer Prices,CHC8,Red crab,,Starting Apr 2004,1118,67,,,,,12/3/2021
ACE Transfer Prices,CHC8,Red crab,,Starting Apr 2003,0,0,,,,,12/3/2021
ACE Transfer Prices,CHC8,Red crab,,Starting Apr 2002,0,0,,,,,12/3/2021
ACE Transfer Prices,CHC9,Red crab,,Starting Apr 2021,1342,23,,,,,12/3/2021
ACE Transfer Prices,CHC9,Red crab,,Starting Apr 2020,1401,25,,,,,12/3/2021
ACE Transfer Prices,CHC9,Red crab,,Starting Apr 2019,4692,34,,,,,12/3/2021
ACE Transfer Prices,CHC9,Red crab,,Starting Apr 2018,1427,22,,,,,12/3/2021
ACE Transfer Prices,CHC9,Red crab,,Starting Apr 2017,240,21,1,1,1,3,12/3/2021
ACE Transfer Prices,CHC9,Red crab,,Starting Apr 2016,317,21,,,,,12/3/2021
ACE Transfer Prices,CHC9,Red crab,,Starting Apr 2015,331,22,,,,,12/3/2021
ACE Transfer Prices,CHC9,Red crab,,Starting Apr 2014,336,19,,,,,12/3/2021
ACE Transfer Prices,CHC9,Red crab,,Starting Apr 2013,3046,23,,,,,12/3/2021
ACE Transfer Prices,CHC9,Red crab,,Starting Apr 2012,252,24,,,,,12/3/2021
ACE Transfer Prices,CHC9,Red crab,,Starting Apr 2011,214,14,,,,,12/3/2021
ACE Transfer Prices,CHC9,Red crab,,Starting Apr 2010,3608,24,,,,,12/3/2021
ACE Transfer Prices,CHC9,Red crab,,Starting Apr 2009,122,6,,,,,12/3/2021
ACE Transfer Prices,CHC9,Red crab,,Starting Apr 2008,701,15,,,,,12/3/2021
ACE Transfer Prices,CHC9,Red crab,,Starting Apr 2007,3602,9,,,,,12/3/2021
ACE Transfer Prices,CHC9,Red crab,,Starting Apr 2006,2207,38,,,,,12/3/2021
ACE Transfer Prices,CHC9,Red crab,,Starting Apr 2005,1063,67,,,,,12/3/2021
ACE Transfer Prices,CHC9,Red crab,,Starting Apr 2004,1026,66,,,,,12/3/2021
ACE Transfer Prices,CHC9,Red crab,,Starting Apr 2003,0,0,,,,,12/3/2021
ACE Transfer Prices,CHC9,Red crab,,Starting Apr 2002,0,0,,,,,12/3/2021
ACE Transfer Prices,CRA1,Spiny red rock lobster,,Starting Apr 2021,184005,80,29.625,33.6392,60,47,12/3/2021
ACE Transfer Prices,CRA1,Spiny red rock lobster,,Starting Apr 2020,219561,103,24.9541,29.4846,53,64,12/3/2021
ACE Transfer Prices,CRA1,Spiny red rock lobster,,Starting Apr 2019,276141,108,37.9921,43.525,60,76,12/3/2021
ACE Transfer Prices,CRA1,Spiny red rock lobster,,Starting Apr 2018,240093,106,37.9915,42.3228,60,75,12/3/2021
ACE Transfer Prices,CRA1,Spiny red rock lobster,,Starting Apr 2017,241373,127,30,40.5764,74.0457,86,12/3/2021
ACE Transfer Prices,CRA1,Spiny red rock lobster,,Starting Apr 2016,238817,120,25,40.7993,55,89,12/3/2021
ACE Transfer Prices,CRA1,Spiny red rock lobster,,Starting Apr 2015,240794,131,34.9848,40.4587,67.8814,99,12/3/2021
ACE Transfer Prices,CRA1,Spiny red rock lobster,,Starting Apr 2014,240683,115,26,35.4749,78.0192,85,12/3/2021
ACE Transfer Prices,CRA1,Spiny red rock lobster,,Starting Apr 2013,236527,123,28.0056,34.5766,45.0041,89,12/3/2021
ACE Transfer Prices,CRA1,Spiny red rock lobster,,Starting Apr 2012,237480,112,28.4902,35.7653,79.0243,80,12/3/2021
ACE Transfer Prices,CRA1,Spiny red rock lobster,,Starting Apr 2011,226250,105,24.989,35.0733,50,74,12/3/2021
ACE Transfer Prices,CRA1,Spiny red rock lobster,,Starting Apr 2010,224101,97,20,28.2771,38,71,12/3/2021
ACE Transfer Prices,CRA1,Spiny red rock lobster,,Starting Apr 2009,223289,111,20,27.6692,35,75,12/3/2021
ACE Transfer Prices,CRA1,Spiny red rock lobster,,Starting Apr 2008,224143,105,20,21.9118,35.0864,47,12/3/2021
ACE Transfer Prices,CRA1,Spiny red rock lobster,,Starting Apr 2007,227084,102,15.4672,18.4169,25.875,79,12/3/2021
ACE Transfer Prices,CRA1,Spiny red rock lobster,,Starting Apr 2006,239462,104,12.8182,16.0444,21.6132,75,12/3/2021
ACE Transfer Prices,CRA1,Spiny red rock lobster,,Starting Apr 2005,242031,98,12.4902,14.6883,17,72,12/3/2021
ACE Transfer Prices,CRA1,Spiny red rock lobster,,Starting Apr 2004,225502,114,11.6842,16.6574,22.1828,90,12/3/2021
ACE Transfer Prices,CRA1,Spiny red rock lobster,,Starting Apr 2003,240068,99,11.9718,18.2336,42,69,12/3/2021
ACE Transfer Prices,CRA1,Spiny red rock lobster,,Starting Apr 2002,200093,95,11.9718,17.3534,25,72,12/3/2021
ACE Transfer Prices,CRA10,Spiny red rock lobster,,Starting Apr 2021,0,0,,,,,12/3/2021
ACE Transfer Prices,CRA10,Spiny red rock lobster,,Starting Apr 2020,0,0,,,,,12/3/2021
ACE Transfer Prices,CRA10,Spiny red rock lobster,,Starting Apr 2019,0,0,,,,,12/3/2021
ACE Transfer Prices,CRA10,Spiny red rock lobster,,Starting Apr 2018,0,0,,,,,12/3/2021
ACE Transfer Prices,CRA10,Spiny red rock lobster,,Starting Apr 2017,0,0,,,,,12/3/2021
ACE Transfer Prices,CRA10,Spiny red rock lobster,,Starting Apr 2016,0,0,,,,,12/3/2021
ACE Transfer Prices,CRA10,Spiny red rock lobster,,Starting Apr 2015,0,0,,,,,12/3/2021
ACE Transfer Prices,CRA10,Spiny red rock lobster,,Starting Apr 2014,0,0,,,,,12/3/2021
ACE Transfer Prices,CRA10,Spiny red rock lobster,,Starting Apr 2013,0,0,,,,,12/3/2021
ACE Transfer Prices,CRA10,Spiny red rock lobster,,Starting Apr 2012,0,0,,,,,12/3/2021
ACE Transfer Prices,CRA10,Spiny red rock lobster,,Starting Apr 2011,0,0,,,,,12/3/2021
ACE Transfer Prices,CRA10,Spiny red rock lobster,,Starting Apr 2010,0,0,,,,,12/3/2021
ACE Transfer Prices,CRA10,Spiny red rock lobster,,Starting Apr 2009,0,0,,,,,12/3/2021
ACE Transfer Prices,CRA10,Spiny red rock lobster,,Starting Apr 2008,0,0,,,,,12/3/2021
ACE Transfer Prices,CRA10,Spiny red rock lobster,,Starting Apr 2007,0,0,,,,,12/3/2021
ACE Transfer Prices,CRA10,Spiny red rock lobster,,Starting Apr 2006,0,0,,,,,12/3/2021
ACE Transfer Prices,CRA10,Spiny red rock lobster,,Starting Apr 2005,0,0,,,,,12/3/2021
ACE Transfer Prices,CRA10,Spiny red rock lobster,,Starting Apr 2004,9,1,,,,,12/3/2021
ACE Transfer Prices,CRA10,Spiny red rock lobster,,Starting Apr 2003,0,0,,,,,12/3/2021
ACE Transfer Prices,CRA10,Spiny red rock lobster,,Starting Apr 2002,0,0,,,,,12/3/2021
ACE Transfer Prices,CRA2,Spiny red rock lobster,,Starting Apr 2021,111506,81,25,34.6413,55,39,12/3/2021
ACE Transfer Prices,CRA2,Spiny red rock lobster,,Starting Apr 2020,121895,96,22.5,31.1784,50,30,12/3/2021
ACE Transfer Prices,CRA2,Spiny red rock lobster,,Starting Apr 2019,132252,107,25,40.2129,55,61,12/3/2021
ACE Transfer Prices,CRA2,Spiny red rock lobster,,Starting Apr 2018,114588,102,25,38.4489,50,63,12/3/2021
ACE Transfer Prices,CRA2,Spiny red rock lobster,,Starting Apr 2017,268021,180,24.9394,36.8675,60,98,12/3/2021
ACE Transfer Prices,CRA2,Spiny red rock lobster,,Starting Apr 2016,312586,220,25,41.2293,50,108,12/3/2021
ACE Transfer Prices,CRA2,Spiny red rock lobster,,Starting Apr 2015,321818,173,22,36.2855,45,91,12/3/2021
ACE Transfer Prices,CRA2,Spiny red rock lobster,,Starting Apr 2014,307234,189,22,35.2395,51,105,12/3/2021
ACE Transfer Prices,CRA2,Spiny red rock lobster,,Starting Apr 2013,360521,201,22.599,28.3503,36.149,110,12/3/2021
ACE Transfer Prices,CRA2,Spiny red rock lobster,,Starting Apr 2012,363884,198,23.3333,26.1281,35,107,12/3/2021
ACE Transfer Prices,CRA2,Spiny red rock lobster,,Starting Apr 2011,390010,196,22,26.3669,35,87,12/3/2021
ACE Transfer Prices,CRA2,Spiny red rock lobster,,Starting Apr 2010,348034,182,20,25.4581,50,102,12/3/2021
ACE Transfer Prices,CRA2,Spiny red rock lobster,,Starting Apr 2009,385558,219,20,24.6593,30,98,12/3/2021
ACE Transfer Prices,CRA2,Spiny red rock lobster,,Starting Apr 2008,368501,181,20,21.3671,22,3,12/3/2021
ACE Transfer Prices,CRA2,Spiny red rock lobster,,Starting Apr 2007,432574,183,12.5,16.9552,24,89,12/3/2021
ACE Transfer Prices,CRA2,Spiny red rock lobster,,Starting Apr 2006,376404,208,12.5,14.9459,20.1342,14,12/3/2021
ACE Transfer Prices,CRA2,Spiny red rock lobster,,Starting Apr 2005,341445,180,13,13.959,15,6,12/3/2021
ACE Transfer Prices,CRA2,Spiny red rock lobster,,Starting Apr 2004,263229,149,13,14.9931,17,29,12/3/2021
ACE Transfer Prices,CRA2,Spiny red rock lobster,,Starting Apr 2003,302910,162,13,17.6647,23,76,12/3/2021
ACE Transfer Prices,CRA2,Spiny red rock lobster,,Starting Apr 2002,248917,168,13,19.2583,43.2099,91,12/3/2021
ACE Transfer Prices,CRA3,Spiny red rock lobster,,Starting Apr 2021,297966,113,25,41.7683,50,54,12/3/2021
ACE Transfer Prices,CRA3,Spiny red rock lobster,,Starting Apr 2020,395060,176,23.0203,34.9466,55,86,12/3/2021
ACE Transfer Prices,CRA3,Spiny red rock lobster,,Starting Apr 2019,441075,223,22.9683,53.7693,66,118,12/3/2021
ACE Transfer Prices,CRA3,Spiny red rock lobster,,Starting Apr 2018,430394,186,23.369,52.3745,84.3557,132,12/3/2021
ACE Transfer Prices,CRA3,Spiny red rock lobster,,Starting Apr 2017,427922,173,23.3197,50.5153,123.1527,123,12/3/2021
ACE Transfer Prices,CRA3,Spiny red rock lobster,,Starting Apr 2016,453303,177,25.9557,55.0721,67.1698,123,12/3/2021
ACE Transfer Prices,CRA3,Spiny red rock lobster,,Starting Apr 2015,449922,165,22.4405,51.2338,80,97,12/3/2021
ACE Transfer Prices,CRA3,Spiny red rock lobster,,Starting Apr 2014,453643,173,22.2535,46.5625,60.95,103,12/3/2021
ACE Transfer Prices,CRA3,Spiny red rock lobster,,Starting Apr 2013,406659,160,24,45.6032,53,90,12/3/2021
ACE Transfer Prices,CRA3,Spiny red rock lobster,,Starting Apr 2012,342224,114,28.169,42.7798,52,75,12/3/2021
ACE Transfer Prices,CRA3,Spiny red rock lobster,,Starting Apr 2011,299275,114,23.9756,39.4024,45,84,12/3/2021
ACE Transfer Prices,CRA3,Spiny red rock lobster,,Starting Apr 2010,269643,116,20,31.0536,39.375,91,12/3/2021
ACE Transfer Prices,CRA3,Spiny red rock lobster,,Starting Apr 2009,269880,115,20,28.187,34,90,12/3/2021
ACE Transfer Prices,CRA3,Spiny red rock lobster,,Starting Apr 2008,324696,162,20,20.5699,25,28,12/3/2021
ACE Transfer Prices,CRA3,Spiny red rock lobster,,Starting Apr 2007,309921,157,16,18.2704,38.0721,63,12/3/2021
ACE Transfer Prices,CRA3,Spiny red rock lobster,,Starting Apr 2006,317455,181,16,18.3096,20.3625,7,12/3/2021
ACE Transfer Prices,CRA3,Spiny red rock lobster,,Starting Apr 2005,294650,166,17.2414,22.7703,25.8149,7,12/3/2021
ACE Transfer Prices,CRA3,Spiny red rock lobster,,Starting Apr 2004,370459,181,,,,,12/3/2021
ACE Transfer Prices,CRA3,Spiny red rock lobster,,Starting Apr 2003,338759,146,17,19.5751,25,50,12/3/2021
ACE Transfer Prices,CRA3,Spiny red rock lobster,,Starting Apr 2002,407142,166,16,23.3827,30,117,12/3/2021
ACE Transfer Prices,CRA4,Spiny red rock lobster,,Starting Apr 2021,430811,196,26.983,46.4928,65,105,12/3/2021
ACE Transfer Prices,CRA4,Spiny red rock lobster,,Starting Apr 2020,601491,333,25,37.2786,53,156,12/3/2021
ACE Transfer Prices,CRA4,Spiny red rock lobster,,Starting Apr 2019,646617,384,34.7826,50.8603,65.5094,227,12/3/2021
ACE Transfer Prices,CRA4,Spiny red rock lobster,,Starting Apr 2018,623533,320,23.551,48.5863,65,244,12/3/2021
ACE Transfer Prices,CRA4,Spiny red rock lobster,,Starting Apr 2017,546613,270,30,46.9746,60,194,12/3/2021
ACE Transfer Prices,CRA4,Spiny red rock lobster,,Starting Apr 2016,720870,326,22.9509,52.3491,81.8288,223,12/3/2021
ACE Transfer Prices,CRA4,Spiny red rock lobster,,Starting Apr 2015,865697,368,23.7105,48.6052,86.8682,213,12/3/2021
ACE Transfer Prices,CRA4,Spiny red rock lobster,,Starting Apr 2014,842523,370,22.5843,47.6249,86.0308,227,12/3/2021
ACE Transfer Prices,CRA4,Spiny red rock lobster,,Starting Apr 2013,873295,329,24,46.7395,84.5411,201,12/3/2021
ACE Transfer Prices,CRA4,Spiny red rock lobster,,Starting Apr 2012,780270,260,29.6296,46.1419,70.609,180,12/3/2021
ACE Transfer Prices,CRA4,Spiny red rock lobster,,Starting Apr 2011,837867,318,25,40.4903,50,232,12/3/2021
ACE Transfer Prices,CRA4,Spiny red rock lobster,,Starting Apr 2010,723951,288,20,34.0029,48.3,226,12/3/2021
ACE Transfer Prices,CRA4,Spiny red rock lobster,,Starting Apr 2009,459055,232,20,33.3651,45,173,12/3/2021
ACE Transfer Prices,CRA4,Spiny red rock lobster,,Starting Apr 2008,816728,342,20,23.3612,50,161,12/3/2021
ACE Transfer Prices,CRA4,Spiny red rock lobster,,Starting Apr 2007,951821,404,16,19.5791,26.5,212,12/3/2021
ACE Transfer Prices,CRA4,Spiny red rock lobster,,Starting Apr 2006,931958,332,16,17.2452,23,95,12/3/2021
ACE Transfer Prices,CRA4,Spiny red rock lobster,,Starting Apr 2005,1018036,377,16,18.05,30,136,12/3/2021
ACE Transfer Prices,CRA4,Spiny red rock lobster,,Starting Apr 2004,852061,337,16,18.8776,31,155,12/3/2021
ACE Transfer Prices,CRA4,Spiny red rock lobster,,Starting Apr 2003,851648,317,16,23.6873,42.6601,178,12/3/2021
ACE Transfer Prices,CRA4,Spiny red rock lobster,,Starting Apr 2002,733223,301,18,26.7743,39.5455,228,12/3/2021
ACE Transfer Prices,CRA5,Spiny red rock lobster,,Starting Apr 2021,518579,151,22.5,44.0886,62.75,66,12/3/2021
ACE Transfer Prices,CRA5,Spiny red rock lobster,,Starting Apr 2020,566271,215,22.2222,32.9805,64,81,12/3/2021
ACE Transfer Prices,CRA5,Spiny red rock lobster,,Starting Apr 2019,587487,201,22.3127,48.7329,65.1,118,12/3/2021
ACE Transfer Prices,CRA5,Spiny red rock lobster,,Starting Apr 2018,568865,189,22.3943,45.1121,63,123,12/3/2021
ACE Transfer Prices,CRA5,Spiny red rock lobster,,Starting Apr 2017,596641,206,22.0063,46.723,62,115,12/3/2021
ACE Transfer Prices,CRA5,Spiny red rock lobster,,Starting Apr 2016,611124,196,22.0455,44.2953,67.1429,110,12/3/2021
ACE Transfer Prices,CRA5,Spiny red rock lobster,,Starting Apr 2015,547519,176,22.4566,41.0814,61.5,115,12/3/2021
ACE Transfer Prices,CRA5,Spiny red rock lobster,,Starting Apr 2014,562445,186,22.094,38.2604,60,97,12/3/2021
ACE Transfer Prices,CRA5,Spiny red rock lobster,,Starting Apr 2013,570854,157,22.927,40.863,54.6689,58,12/3/2021
ACE Transfer Prices,CRA5,Spiny red rock lobster,,Starting Apr 2012,555387,166,22.03,44.3695,60,69,12/3/2021
ACE Transfer Prices,CRA5,Spiny red rock lobster,,Starting Apr 2011,591149,162,22.2492,41.9103,56.5,83,12/3/2021
ACE Transfer Prices,CRA5,Spiny red rock lobster,,Starting Apr 2010,591936,168,20.1121,35.27,80,92,12/3/2021
ACE Transfer Prices,CRA5,Spiny red rock lobster,,Starting Apr 2009,561923,156,20.9536,33.2773,56.2662,76,12/3/2021
ACE Transfer Prices,CRA5,Spiny red rock lobster,,Starting Apr 2008,587584,153,20,25.3807,33.52,54,12/3/2021
ACE Transfer Prices,CRA5,Spiny red rock lobster,,Starting Apr 2007,568706,160,18,20.9741,30,62,12/3/2021
ACE Transfer Prices,CRA5,Spiny red rock lobster,,Starting Apr 2006,620323,177,18.014,20.2389,25,60,12/3/2021
ACE Transfer Prices,CRA5,Spiny red rock lobster,,Starting Apr 2005,639400,195,18,18.8181,34,19,12/3/2021
ACE Transfer Prices,CRA5,Spiny red rock lobster,,Starting Apr 2004,570647,197,18,20.2628,28,48,12/3/2021
ACE Transfer Prices,CRA5,Spiny red rock lobster,,Starting Apr 2003,541580,197,17,22.8819,33,71,12/3/2021
ACE Transfer Prices,CRA5,Spiny red rock lobster,,Starting Apr 2002,542182,176,17,28.5907,40,67,12/3/2021
ACE Transfer Prices,CRA6,Spiny red rock lobster,,Starting Apr 2021,592027,224,28.3333,33.6268,50,159,12/3/2021
ACE Transfer Prices,CRA6,Spiny red rock lobster,,Starting Apr 2020,713691,362,25,29.8599,100,80,12/3/2021
ACE Transfer Prices,CRA6,Spiny red rock lobster,,Starting Apr 2019,726156,355,25,35.0923,60.8307,222,12/3/2021
ACE Transfer Prices,CRA6,Spiny red rock lobster,,Starting Apr 2018,694406,330,23,33.1883,50,248,12/3/2021
ACE Transfer Prices,CRA6,Spiny red rock lobster,,Starting Apr 2017,723262,334,23,29.5115,50,243,12/3/2021
ACE Transfer Prices,CRA6,Spiny red rock lobster,,Starting Apr 2016,734236,342,26.4709,30.8421,74.9818,235,12/3/2021
ACE Transfer Prices,CRA6,Spiny red rock lobster,,Starting Apr 2015,698390,354,22,28.9351,75.4188,193,12/3/2021
ACE Transfer Prices,CRA6,Spiny red rock lobster,,Starting Apr 2014,705580,356,22,27.6041,56.0091,200,12/3/2021
ACE Transfer Prices,CRA6,Spiny red rock lobster,,Starting Apr 2013,673019,329,22,26.6814,36.5,149,12/3/2021
ACE Transfer Prices,CRA6,Spiny red rock lobster,,Starting Apr 2012,642764,361,22,27.7478,56,153,12/3/2021
ACE Transfer Prices,CRA6,Spiny red rock lobster,,Starting Apr 2011,658082,366,22,24.4732,53.8889,153,12/3/2021
ACE Transfer Prices,CRA6,Spiny red rock lobster,,Starting Apr 2010,627991,296,20,21.4236,29.5,91,12/3/2021
ACE Transfer Prices,CRA6,Spiny red rock lobster,,Starting Apr 2009,665547,310,20,23.191,30,81,12/3/2021
ACE Transfer Prices,CRA6,Spiny red rock lobster,,Starting Apr 2008,647492,324,,,,,12/3/2021
ACE Transfer Prices,CRA6,Spiny red rock lobster,,Starting Apr 2007,670502,304,,,,,12/3/2021
ACE Transfer Prices,CRA6,Spiny red rock lobster,,Starting Apr 2006,678081,254,,,,,12/3/2021
ACE Transfer Prices,CRA6,Spiny red rock lobster,,Starting Apr 2005,735508,268,,,,,12/3/2021
ACE Transfer Prices,CRA6,Spiny red rock lobster,,Starting Apr 2004,692126,231,,,,,12/3/2021
ACE Transfer Prices,CRA6,Spiny red rock lobster,,Starting Apr 2003,597013,241,,,,,12/3/2021
ACE Transfer Prices,CRA6,Spiny red rock lobster,,Starting Apr 2002,685893,257,16,16.2547,17,17,12/3/2021
ACE Transfer Prices,CRA7,Spiny red rock lobster,,Starting Apr 2021,127891,60,22.6185,43.8376,60,32,12/3/2021
ACE Transfer Prices,CRA7,Spiny red rock lobster,,Starting Apr 2020,141683,85,22.8149,34.8942,50,32,12/3/2021
ACE Transfer Prices,CRA7,Spiny red rock lobster,,Starting Apr 2019,127698,75,22.7508,41.089,48,43,12/3/2021
ACE Transfer Prices,CRA7,Spiny red rock lobster,,Starting Apr 2018,140741,74,22.5667,36.8833,45,46,12/3/2021
ACE Transfer Prices,CRA7,Spiny red rock lobster,,Starting Apr 2017,145370,74,22.9618,36.4868,43,33,12/3/2021
ACE Transfer Prices,CRA7,Spiny red rock lobster,,Starting Apr 2016,130969,76,24,41.8931,52.4599,35,12/3/2021
ACE Transfer Prices,CRA7,Spiny red rock lobster,,Starting Apr 2015,129157,76,22.1166,36.9698,40,36,12/3/2021
ACE Transfer Prices,CRA7,Spiny red rock lobster,,Starting Apr 2014,108609,46,22.4215,27.5039,32.94,25,12/3/2021
ACE Transfer Prices,CRA7,Spiny red rock lobster,,Starting Apr 2013,89840,51,22.425,24.8625,28.7496,4,12/3/2021
ACE Transfer Prices,CRA7,Spiny red rock lobster,,Starting Apr 2012,126978,65,,,,,12/3/2021
ACE Transfer Prices,CRA7,Spiny red rock lobster,,Starting Apr 2011,141715,49,23,26.6794,34.61,21,12/3/2021
ACE Transfer Prices,CRA7,Spiny red rock lobster,,Starting Apr 2010,188989,76,20,22.9729,30.5,41,12/3/2021
ACE Transfer Prices,CRA7,Spiny red rock lobster,,Starting Apr 2009,351390,69,20,20.6501,22.5147,5,12/3/2021
ACE Transfer Prices,CRA7,Spiny red rock lobster,,Starting Apr 2008,242402,57,20,20.431,21,3,12/3/2021
ACE Transfer Prices,CRA7,Spiny red rock lobster,,Starting Apr 2007,177900,64,,,,,12/3/2021
ACE Transfer Prices,CRA7,Spiny red rock lobster,,Starting Apr 2006,175536,57,,,,,12/3/2021
ACE Transfer Prices,CRA7,Spiny red rock lobster,,Starting Apr 2005,152359,57,,,,,12/3/2021
ACE Transfer Prices,CRA7,Spiny red rock lobster,,Starting Apr 2004,139196,61,,,,,12/3/2021
ACE Transfer Prices,CRA7,Spiny red rock lobster,,Starting Apr 2003,133861,62,,,,,12/3/2021
